veh_id,target_vel_x,target_vel_y,target_acc_x,target_acc_y,ref_heading,yaw_rate
1,-0.0835833,12.2204,-0.095574,-0.35775,-0.48376,-0.39055
1,-0.0924031,12.1762,-0.10525,-0.36512,-0.52281,-0.47063
1,-0.0993837,12.123,-0.11342,-0.37181,-0.56988,-0.55975
1,-0.103421,12.0619,-0.11706,-0.37743,-0.62585,-0.64103
1,-0.103655,11.9978,-0.11576,-0.38223,-0.68995,-0.70937
1,-0.101466,11.9375,-0.11113,-0.38607,-0.76089,-0.77047
1,-0.102024,11.8851,-0.10446,-0.38784,-0.83794,-0.82669
1,-0.110186,11.8408,-0.096568,-0.38602,-0.92061,-0.87279
1,-0.125677,11.8008,-0.087936,-0.37946,-1.0079,-0.90452
1,-0.145206,11.7619,-0.078821,-0.36756,-1.0983,-0.92263
1,-0.166257,11.724,-0.070162,-0.34991,-1.1906,-0.93135
1,-0.187686,11.6884,-0.062459,-0.32622,-1.2837,-0.93038
1,-0.20752,11.6564,-0.055784,-0.29637,-1.3768,-0.91809
1,-0.223086,11.6287,-0.05115,-0.2609,-1.4686,-0.89922
1,-0.233147,11.6045,-0.049613,-0.22212,-1.5585,-0.87711
1,-0.238468,11.5822,-0.050402,-0.18317,-1.6462,-0.84434
1,-0.24041,11.5614,-0.049297,-0.14644,-1.7306,-0.78068
1,-0.239581,11.5432,-0.042388,-0.11242,-1.8087,-0.67854
1,-0.236052,11.5296,-0.030183,-0.079647,-1.8766,-0.54932
1,-0.230421,11.522,-0.015783,-0.046812,-1.9315,-0.40552
1,-0.223908,11.5205,-0.0017044,-0.013686,-1.9721,-0.25429
1,-0.217321,11.5237,0.011712,0.019707,-1.9975,-0.094948
1,-0.210951,11.5303,0.024299,0.053288,-2.007,0.069022
1,-0.205721,11.54,0.034856,0.086899,-2.0001,0.23033
1,-0.202881,11.5536,0.042629,0.12125,-1.977,0.38573
1,-0.202269,11.5712,0.047855,0.15749,-1.9385,0.53728
1,-0.200618,11.5923,0.051356,0.19612,-1.8847,0.68509
1,-0.194961,11.6159,0.053673,0.2363,-1.8162,0.81909
1,-0.186044,11.6415,0.054583,0.27618,-1.7343,0.93172
1,-0.176771,11.6683,0.054316,0.31399,-1.6412,1.0248
1,-0.169666,11.6966,0.053509,0.34972,-1.5387,1.1026
1,-0.164262,11.7279,0.052749,0.38568,-1.4284,1.1694
1,-0.158922,11.763,0.05166,0.42437,-1.3115,1.2241
1,-0.153373,11.8025,0.049186,0.46628,-1.1891,1.2576
1,-0.147888,11.847,0.044527,0.51015,-1.0633,1.2566
1,-0.142757,11.8971,0.036619,0.55484,-0.93765,1.2098
1,-0.137697,11.9536,0.023318,0.60072,-0.81667,1.1117
1,-0.132234,12.0158,0.0034105,0.64851,-0.70549,0.97378
1,-0.126886,12.082,-0.021837,0.69839,-0.60812,0.81348
1,-0.12179,12.15,-0.050332,0.74996,-0.52677,0.63832
1,-0.11689,12.22,-0.080176,0.8022,-0.46294,0.4514
1,-0.111823,12.2951,-0.11145,0.85387,-0.4178,0.25335
1,-0.107631,12.379,-0.14495,0.90453,-0.39246,0.047759
1,-0.107348,12.4726,-0.18,0.95477,-0.38769,-0.1612
1,-0.113827,12.5739,-0.21583,1.0052,-0.40381,-0.37208
1,-0.129032,12.6809,-0.25235,1.0563,-0.44101,-0.5869
1,-0.153982,12.7937,-0.28968,1.108,-0.4997,-0.80597
1,-0.18814,12.913,-0.32755,1.1605,-0.5803,-1.0204
1,-0.229718,13.0383,-0.36496,1.2147,-0.68234,-1.2235
1,-0.277434,13.1682,-0.40151,1.2717,-0.80469,-1.4154
1,-0.330018,13.301,-0.43739,1.3309,-0.94623,-1.5949
1,-0.387167,13.4356,-0.47256,1.3895,-1.1057,-1.7623
1,-0.448818,13.5721,-0.50501,1.4436,-1.282,-1.9135
1,-0.513377,13.7121,-0.53133,1.4905,-1.4733,-2.0336
1,-0.579552,13.8574,-0.5487,1.5288,-1.6767,-2.1046
1,-0.647459,14.0098,-0.55488,1.5579,-1.8871,-2.1163
1,-0.717061,14.1696,-0.54873,1.577,-2.0988,-2.0686
1,-0.787329,14.3368,-0.53166,1.5862,-2.3056,-1.9767
1,-0.856805,14.5114,-0.50498,1.5868,-2.5033,-1.8521
1,-0.92481,14.6934,-0.46834,1.5816,-2.6885,-1.6929
1,-0.991678,14.8818,-0.42258,1.5733,-2.8578,-1.4996
1,-1.05695,15.0741,-0.36863,1.564,-3.0077,-1.2765
1,-1.11765,15.2663,-0.30806,1.5538,-3.1354,-1.0331
1,-1.17001,15.4536,-0.24424,1.5411,-3.2387,-0.7847
1,-1.21124,15.6315,-0.17847,1.524,-3.3172,-0.53629
1,-1.23879,15.7966,-0.11009,1.5006,-3.3708,-0.28178
1,-1.25144,15.9476,-0.03943,1.4689,-3.399,-0.019214
1,-1.25145,16.0853,0.032249,1.4279,-3.4009,0.24432
1,-1.23968,16.212,0.10368,1.3768,-3.3765,0.50305
1,-1.21412,16.3313,0.17432,1.3163,-3.3262,0.75631
1,-1.17519,16.4476,0.2444,1.2481,-3.2505,1.0028
1,-1.12443,16.5636,0.31326,1.1748,-3.1502,1.24
1,-1.06495,16.6797,0.37846,1.1,-3.0262,1.4627
1,-1.00187,16.7943,0.43713,1.0279,-2.88,1.6625
1,-0.936493,16.9055,0.48752,0.96342,-2.7137,1.8315
1,-0.867631,17.0109,0.52862,0.9107,-2.5306,1.9663
1,-0.795922,17.1075,0.56017,0.87152,-2.3339,2.0681
1,-0.722832,17.1925,0.5836,0.84495,-2.1271,2.144
1,-0.649454,17.265,0.59801,0.82755,-1.9127,2.1909
1,-0.576169,17.3259,0.60013,0.8145,-1.6936,2.1977
1,-0.50288,17.3779,0.58988,0.80155,-1.4739,2.1643
1,-0.430417,17.4237,0.56917,0.7866,-1.2574,2.0972
1,-0.360732,17.4662,0.54156,0.76992,-1.0477,2.0085
1,-0.295738,17.5094,0.51195,0.75313,-0.84687,1.916
1,-0.236193,17.5584,0.48123,0.73764,-0.65528,1.8232
1,-0.181549,17.618,0.44826,0.72486,-0.47295,1.7246
1,-0.131106,17.6907,0.41381,0.71631,-0.30049,1.6224
1,-0.0842424,17.7752,0.37851,0.71254,-0.13824,1.5145
1,-0.0436704,17.8671,0.3422,0.71287,0.013202,1.3912
1,-0.0138705,17.9603,0.30509,0.71572,0.15232,1.2476
1,0.00458279,18.0507,0.26754,0.71944,0.27708,1.0866
2,-0.00504729,13.5811,0.058915,0.04111,-0.2961,0.32968
2,0.00656928,13.5786,0.051049,0.055066,-0.26313,0.31044
2,0.0186418,13.5784,0.043694,0.067239,-0.23209,0.28543
2,0.0297733,13.5806,0.037036,0.076254,-0.20355,0.25659
2,0.0383897,13.5861,0.030981,0.081765,-0.17789,0.22507
2,0.0436841,13.5952,0.026329,0.085744,-0.15538,0.19031
2,0.0449982,13.6078,0.023341,0.090263,-0.13635,0.57465
2,0.0477552,13.6256,0.019327,0.10983,-0.078885,0.48413
2,0.0477459,13.645,0.01409,0.1284,-0.030472,0.38817
2,0.045369,13.6664,0.0081967,0.14198,0.0083449,0.28997
2,0.0410599,13.69,0.0021203,0.1513,0.037342,0.19574
2,0.0351523,13.715,-0.0041908,0.1582,0.056916,0.10057
2,0.0284882,13.74,-0.010867,0.16299,0.066973,0.0047518
2,0.0215406,13.762,-0.016758,0.16527,0.067449,-0.083297
2,0.0143452,13.7796,-0.020394,0.16441,0.059119,-0.15684
2,0.00860321,13.7953,-0.020873,0.15956,0.043435,-0.20969
2,0.00526137,13.8129,-0.017347,0.14951,0.022465,-0.24045
2,0.00318118,13.8332,-0.012508,0.13267,-0.0015792,-0.26996
2,0.00155243,13.8533,-0.0041157,0.11153,-0.028575,-0.28933
2,0.000218167,13.8701,0.0076117,0.087643,-0.057508,-0.29772
2,-0.000806658,13.8837,0.02138,0.062824,-0.08728,-0.29612
2,-0.00181241,13.895,0.035844,0.038409,-0.11689,-0.28097
2,-0.00309194,13.9044,0.04935,0.016263,-0.14499,-0.24625
2,-0.00374245,13.9112,0.060693,-0.00072109,-0.16961,-0.19245
2,-0.00239844,13.9149,0.069861,-0.010711,-0.18886,-0.12594
2,0.00193808,13.9143,0.075701,-0.015107,-0.20145,-0.053266
2,0.0103033,13.9068,0.077156,-0.016709,-0.20678,0.022146
2,0.0227385,13.891,0.07501,-0.016995,-0.20457,0.09795
2,0.0395145,13.868,0.070207,-0.015593,-0.19477,0.17266
2,0.0605924,13.8417,0.063497,-0.011893,-0.17751,0.24738
2,0.0838208,13.8156,0.055201,-0.006752,-0.15277,0.31655
2,0.106841,13.7918,0.046377,-0.0010251,-0.12111,0.38223
2,0.127188,13.7725,0.03805,0.0059172,-0.08289,0.44635
2,0.142928,13.7606,0.029688,0.015484,-0.038255,0.50269
2,0.154067,13.7582,0.020177,0.028636,0.012014,0.5417
2,0.160004,13.7651,0.0086961,0.046572,0.066184,0.55494
2,0.159573,13.7795,-0.0047569,0.071788,0.12168,0.54617
2,0.153201,13.7992,-0.019999,0.10595,0.1763,0.52093
2,0.141967,13.8221,-0.038354,0.14792,0.22839,0.47656
2,0.127211,13.8463,-0.060501,0.19389,0.27604,0.41219
2,0.109595,13.8702,-0.084377,0.23999,0.31726,0.33072
2,0.0909412,13.893,-0.10764,0.28415,0.35034,0.23227
2,0.0730088,13.9162,-0.12819,0.32476,0.37356,0.11298
2,0.0556335,13.9421,-0.14424,0.36002,0.38486,-0.027712
2,0.0379558,13.9722,-0.15579,0.38868,0.38209,-0.17926
2,0.0193303,14.0074,-0.16306,0.41039,0.36416,-0.32849
2,0.000789466,14.0504,-0.16571,0.42594,0.33131,-0.46726
2,-0.0172602,14.1029,-0.16389,0.43676,0.28459,-0.59455
2,-0.0371937,14.1638,-0.15816,0.44497,0.22513,-0.71067
2,-0.0604099,14.2295,-0.14964,0.4531,0.15407,-0.81699
2,-0.0849333,14.2956,-0.1389,0.46275,0.072368,-0.90986
2,-0.108446,14.3601,-0.12746,0.47375,-0.018618,-0.9901
2,-0.129186,14.422,-0.11717,0.48436,-0.11763,-1.0631
2,-0.145555,14.4806,-0.10902,0.49291,-0.22394,-1.1284
2,-0.157517,14.5355,-0.10314,0.49938,-0.33678,-1.1766
2,-0.166123,14.5859,-0.09907,0.50425,-0.45445,-1.199
2,-0.171847,14.6314,-0.098246,0.50729,-0.57435,-1.2057
2,-0.174582,14.6727,-0.10133,0.50805,-0.69492,-1.2087
2,-0.174344,14.7121,-0.10607,0.50658,-0.81579,-1.2049
2,-0.172067,14.7525,-0.1108,0.50432,-0.93628,-1.1883
2,-0.168196,14.7956,-0.11621,0.50307,-1.0551,-1.1579
2,-0.16398,14.8405,-0.12331,0.50366,-1.1709,-1.1156
2,-0.161335,14.8849,-0.13285,0.50643,-1.2825,-1.0624
2,-0.162398,14.928,-0.14552,0.51144,-1.3887,-0.99795
2,-0.168318,14.9709,-0.16039,0.51899,-1.4885,-0.92375
2,-0.178809,15.0159,-0.17552,0.53015,-1.5809,-0.84543
2,-0.195702,15.065,-0.18959,0.54557,-1.6654,-0.7674
2,-0.219929,15.119,-0.20227,0.56458,-1.7422,-0.68846
2,-0.249343,15.177,-0.21392,0.585,-1.811,-0.61062
2,-0.282008,15.2381,-0.22459,0.60438,-1.8721,-0.53739
2,-0.317362,15.3017,-0.23443,0.62208,-1.9258,-0.47017
2,-0.35506,15.3674,-0.24326,0.63912,-1.9728,-0.40698
2,-0.394893,15.4349,-0.2502,0.65673,-2.0135,-0.34084
2,-0.436586,15.5035,-0.2531,0.67482,-2.0476,-0.26436
2,-0.478303,15.5735,-0.25092,0.69176,-2.074,-0.18473
2,-0.517171,15.6462,-0.24433,0.70616,-2.0925,-0.11382
2,-0.551023,15.7225,-0.23229,0.71703,-2.1039,-0.047475
2,-0.57912,15.8019,-0.2146,0.72442,-2.1086,0.021545
2,-0.602179,15.8821,-0.19348,0.72984,-2.1065,0.089901
2,-0.621256,15.9613,-0.17053,0.73428,-2.0975,0.15209
2,-0.637064,16.0398,-0.1457,0.7377,-2.0823,0.20875
2,-0.65051,16.1187,-0.11825,0.73977,-2.0614,0.2647
2,-0.661739,16.1984,-0.086885,0.74022,-2.0349,0.32601
2,-0.668593,16.2776,-0.051055,0.7387,-2.0023,0.3954
2,-0.670157,16.3545,-0.012859,0.7339,-1.9628,0.4655
2,-0.667462,16.4283,0.023741,0.72378,-1.9163,0.53016
2,-0.660285,16.4991,0.055881,0.70723,-1.8632,0.5851
2,-0.649121,16.5678,0.083141,0.685,-1.8047,0.62733
2,-0.636306,16.6367,0.10625,0.65907,-1.742,0.65935
2,-0.623072,16.7067,0.12595,0.6312,-1.6761,0.68572
2,-0.608755,16.7771,0.14289,0.6017,-1.6075,0.70772
2,-0.591553,16.847,0.15772,0.57034,-1.5367,0.72393
2,-0.568663,16.9153,0.17068,0.53734,-1.4643,0.73227
2,-0.538696,16.9809,0.18075,0.50341,-1.3911,0.72782
2,-0.504021,17.0413,0.18806,0.46908,-1.3183,0.7165
2,-0.469689,17.0937,0.19383,0.43371,-1.2467,0.70745
2,-0.43926,17.137,0.19825,0.39585,-1.1759,0.70152
2,-0.412837,17.1718,0.20219,0.35385,-1.1058,0.70067
2,-0.389688,17.2002,0.20772,0.3064,-1.0357,0.71167
2,-0.369352,17.2237,0.21551,0.25381,-0.96453,0.7372
2,-0.351279,17.2432,0.22442,0.19776,-0.89081,0.77062
2,-0.335064,17.2594,0.23229,0.13992,-0.81375,0.80241
2,-0.320387,17.2731,0.23608,0.08153,-0.73351,0.8243
2,-0.307086,17.2844,0.23417,0.024185,-0.65108,0.83161
2,-0.294029,17.2926,0.22802,-0.02935,-0.56792,0.82955
2,-0.279793,17.2957,0.22075,-0.075816,-0.48496,0.82557
2,-0.26379,17.2908,0.21411,-0.11333,-0.4024,0.8253
2,-0.244734,17.2755,0.2072,-0.14227,-0.31987,0.82241
2,-0.220862,17.2495,0.19957,-0.16471,-0.23763,0.80739
2,-0.192058,17.2143,0.19182,-0.18315,-0.1569,0.77819
2,-0.159924,17.1726,0.18408,-0.19942,-0.079077,0.73846
2,-0.126983,17.1268,0.17559,-0.2144,-0.0052311,0.69467
2,-0.0964944,17.0784,0.1658,-0.22791,0.064236,0.64844
2,-0.0703506,17.0293,0.15549,-0.23868,0.12908,0.6017
2,-0.0479723,16.9826,0.14521,-0.24491,0.18925,0.55265
2,-0.0281826,16.9421,0.13493,-0.24497,0.24451,0.50116
3,-0.0843458,13.5176,-0.0056696,0.10554,0.032846,-0.026334
3,-0.0844965,13.5301,-0.0087043,0.12901,0.030213,-0.037065
3,-0.0846345,13.5414,-0.01247,0.15005,0.026506,-0.048911
3,-0.0847405,13.5516,-0.016064,0.16879,0.021615,-0.060227
3,-0.084842,13.5608,-0.019006,0.18462,0.015592,-0.068971
3,-0.0849205,13.5693,-0.021784,0.19664,0.0086953,-0.076639
3,-0.0849984,13.5771,-0.024801,0.20433,0.0010314,-0.086482
3,-0.0854613,13.5851,-0.027882,0.20799,-0.0076168,-0.097987
3,-0.0865172,13.5946,-0.030867,0.20852,-0.017415,-0.10805
3,-0.0879393,13.607,-0.033717,0.20691,-0.02822,-0.11456
3,-0.0900154,13.6231,-0.036423,0.20392,-0.039676,-0.1748
3,-0.0939205,13.6595,-0.040856,0.20372,-0.057156,-0.18266
3,-0.0993096,13.6977,-0.045393,0.20309,-0.075422,-0.18916
3,-0.105229,13.737,-0.050031,0.20216,-0.094338,-0.19903
3,-0.110955,13.7761,-0.054737,0.20089,-0.11424,-0.20925
3,-0.117021,13.8126,-0.059817,0.19915,-0.13517,-0.21949
3,-0.124027,13.8445,-0.063941,0.19684,-0.15712,-0.22574
3,-0.131744,13.8712,-0.064574,0.1939,-0.17969,-0.21738
3,-0.139906,13.8929,-0.060391,0.18998,-0.20143,-0.1874
3,-0.148408,13.9107,-0.05201,0.18427,-0.22017,-0.1368
3,-0.157192,13.9254,-0.041461,0.17602,-0.23385,-0.07528
3,-0.166209,13.9376,-0.030154,0.1564,-0.24138,-0.0094072
3,-0.17542,13.9476,-0.018555,0.13355,-0.24232,0.054091
3,-0.184803,13.9559,-0.0070254,0.10695,-0.23691,0.1096
3,-0.194316,13.9626,0.0039476,0.077714,-0.22595,0.15402
3,-0.204555,13.9676,0.015223,0.048549,-0.21055,0.19377
3,-0.21288,13.9708,0.027394,0.022414,-0.19117,0.23749
3,-0.214608,13.9729,0.040148,0.00090572,-0.16742,0.28655
3,-0.207299,13.9746,0.053246,-0.01546,-0.13876,0.33672
3,-0.191959,13.9755,0.066819,-0.026511,-0.10509,0.3861
3,-0.172938,13.9752,0.080844,-0.032566,-0.066483,0.43443
3,-0.154228,13.9723,0.095172,-0.034489,-0.02304,0.48023
3,-0.13642,13.9647,0.10943,-0.033435,0.024983,0.52077
3,-0.11928,13.9509,0.12274,-0.030147,0.07706,0.5525
3,-0.10306,13.9315,0.13444,-0.024335,0.13231,0.57124
3,-0.0865745,13.9097,0.14517,-0.01515,0.18943,0.58041
3,-0.0692384,13.8894,0.15238,-0.0022863,0.24748,0.57268
3,-0.0514482,13.873,0.15164,0.013376,0.30474,0.53198
3,-0.0334142,13.862,0.14095,0.030309,0.35794,0.44829
3,-0.0147703,13.8577,0.12159,0.047495,0.40277,0.32429
3,0.00449653,13.8603,0.09832,0.064634,0.4352,0.17913
3,0.0241339,13.8686,0.075619,0.082564,0.45311,0.032644
3,0.0434461,13.8807,0.054029,0.10354,0.45638,-0.10465
3,0.0606729,13.8956,0.032778,0.12956,0.44591,-0.22464
3,0.0745556,13.914,0.011836,0.1608,0.42345,-0.32502
3,0.0857903,13.9373,-0.0096818,0.19517,0.39094,-0.41704
3,0.091873,13.9662,-0.031753,0.22946,0.34924,-0.50998
3,0.0886657,13.9997,-0.053527,0.26106,0.29824,-0.60431
3,0.074601,14.0352,-0.0746,0.28752,0.23781,-0.69589
3,0.0512121,14.0705,-0.095106,0.30639,0.16822,-0.78516
3,0.0237028,14.1044,-0.11474,0.3168,0.089705,-0.87117
3,-0.00299026,14.1374,-0.13326,0.31984,0.0025888,-0.95006
3,-0.0283632,14.1718,-0.15032,0.31764,-0.092418,-1.0174
3,-0.0537232,14.21,-0.16434,0.31162,-0.19416,-1.0667
3,-0.0793885,14.2531,-0.17423,0.3014,-0.30083,-1.0937
3,-0.105938,14.3,-0.18041,0.28576,-0.4102,-1.1011
3,-0.132745,14.3483,-0.18188,0.26421,-0.52031,-1.0868
3,-0.158502,14.3951,-0.17743,0.23763,-0.62899,-1.0449
3,-0.182614,14.437,-0.16756,0.20785,-0.73348,-0.97417
3,-0.204982,14.4705,-0.15418,0.17658,-0.8309,-0.87856
3,-0.224974,14.4939,-0.14048,0.14481,-0.91875,-0.77163
3,-0.242395,14.5083,-0.12867,0.1125,-0.99592,-0.66518
3,-0.257189,14.516,-0.1185,0.078593,-1.0624,-0.56246
3,-0.268005,14.5189,-0.10903,0.042004,-1.1187,-0.46667
3,-0.2739,14.5168,-0.099939,0.0023246,-1.1653,-0.37873
3,-0.275039,14.5088,-0.090844,-0.039734,-1.2032,-0.29249
3,-0.271887,14.4946,-0.08222,-0.082432,-1.2325,-0.20553
3,-0.266187,14.475,-0.07479,-0.12341,-1.253,-0.11999
3,-0.260511,14.4509,-0.068446,-0.15964,-1.265,-0.040153
3,-0.257144,14.4237,-0.062908,-0.18828,-1.269,0.031603
3,-0.257255,14.394,-0.058669,-0.20812,-1.2659,0.091363
3,-0.260321,14.3624,-0.056044,-0.21995,-1.2567,0.13517
3,-0.265371,14.329,-0.054998,-0.22557,-1.2432,0.16318
3,-0.271787,14.294,-0.056153,-0.22645,-1.2269,0.17458
3,-0.279266,14.2577,-0.059951,-0.22291,-1.2094,0.16809
3,-0.287625,14.2205,-0.066338,-0.21484,-1.1926,0.14513
3,-0.297186,14.1834,-0.074991,-0.20252,-1.1781,0.10877
3,-0.308083,14.1483,-0.084584,-0.18669,-1.1673,0.060967
3,-0.319506,14.1178,-0.093396,-0.16858,-1.1612,0.0047312
3,-0.330799,14.0939,-0.099935,-0.14957,-1.1607,-0.055632
3,-0.342313,14.0776,-0.1034,-0.13064,-1.1662,-0.11264
3,-0.354484,14.0684,-0.10423,-0.11218,-1.1775,-0.16326
3,-0.367185,14.0649,-0.10319,-0.094024,-1.1938,-0.21124
3,-0.380311,14.066,-0.10072,-0.076,-1.215,-0.2578
3,-0.393803,14.0709,-0.097109,-0.058022,-1.2407,-0.30332
3,-0.407715,14.0791,-9.26E-02,-0.040189,-1.2711,-0.34891
3,-0.421869,14.0896,-0.087003,-0.02306,-1.306,-0.39341
3,-0.435356,14.1016,-0.079905,-0.0079416,-1.3453,-0.43409
3,-0.447302,14.1137,-0.071618,0.0033278,-1.3887,-0.46734
3,-0.457014,14.1245,-0.062406,0.0094327,-1.4354,-0.48905
3,-0.464048,14.1328,-0.052436,0.010363,-1.4844,-0.49506
3,-0.468788,14.1381,-0.041668,0.0072571,-1.5339,-0.48163
3,-0.471749,14.141,-0.0302,0.0017458,-1.582,-0.45073
3,-0.473224,14.142,-0.018962,-0.0044984,-1.6271,-0.40865
3,-0.473483,14.1417,-0.008882,-0.0097561,-1.668,-0.36051
3,-0.472856,14.1402,-2.98E-05,-0.012283,-1.704,-0.30825
3,-0.471191,14.1373,0.0080172,-0.010523,-1.7348,-0.25172
3,-0.467893,14.1324,0.014872,-0.0029143,-1.76,-0.19148
3,-0.462742,14.1244,0.020226,0.011666,-1.7792,-0.12847
3,-0.455612,14.1128,0.02438,0.033474,-1.792,-0.065931
3,-0.447186,14.0984,0.027414,0.062439,-1.7986,-0.010932
3,-0.43782,14.0829,0.029484,0.09805,-1.7997,0.03205
3,-0.427585,14.0684,0.030683,0.13914,-1.7965,0.064712
3,-0.418235,14.057,0.031325,0.18435,-1.79,0.091262
3,-0.411567,14.0514,0.032114,0.23237,-1.7809,0.11516
3,-0.407774,14.0545,0.033839,0.28211,-1.7694,0.13981
3,-0.405835,14.0685,0.036687,0.33285,-1.7554,0.16583
3,-0.405612,14.0957,0.039919,0.38422,-1.7388,0.19025
3,-0.406849,14.1371,0.042402,0.4362,-1.7198,0.20879
3,-0.408255,14.1915,0.044449,0.4887,-1.6989,0.22291
3,-0.40922,14.2576,0.048736,0.54159,-1.6766,0.24126
3,-0.409821,14.3342,0.055724,0.59483,-1.6525,0.26239
3,-0.410384,14.4193,0.063742,0.6481,-1.6262,0.27866
3,-0.410573,14.5107,0.071988,0.70011,-1.5984,0.28876
3,-0.409256,14.6064,0.079481,0.74783,-1.5695,0.29171
3,-0.405178,14.7044,0.085745,0.78733,-1.5403,0.28744
3,-0.397817,14.803,0.091697,0.81544,-1.5116,0.27974
3,-0.388055,14.9009,0.099353,0.82998,-1.4836,0.27549
3,-0.377939,14.9968,0.10941,0.83099,-1.4561,0.27675
3,-0.366714,15.0902,0.12088,0.82065,-1.4284,0.28483
3,-0.349715,15.1816,0.13316,0.80076,-1.3999,0.30335
3,-0.326373,15.2725,0.14611,0.77249,-1.3696,0.33532
3,-0.300101,15.3646,0.15983,0.73724,-1.336,0.38028
3,-0.27426,15.4572,0.17395,0.69684,-1.298,0.43271
3,-0.252606,15.5471,0.18711,0.65337,-1.2547,0.48713
3,-0.236284,15.6292,0.19738,0.60887,-1.206,0.53572
3,-0.22244,15.6994,0.20316,0.56506,-1.1525,0.57199
3,-0.206907,15.7557,0.20383,0.52373,-1.0953,0.5934
3,-0.188029,15.799,0.20028,0.48667,-1.0359,0.60174
3,-0.166488,15.8328,0.19141,0.45472,-0.97575,0.59105
3,-0.142904,15.8592,0.18327,0.41775,-0.91664,0.57769
3,-0.117602,15.8792,0.16683,0.38171,-0.85887,0.53498
3,-0.0907208,15.8937,0.1452,0.34424,-0.80537,0.47658
3,-0.0626786,15.9044,0.12273,0.30451,-0.75771,0.41822
3,-0.0350445,15.9132,0.10494,0.26428,-0.71589,0.3773
3,-0.01042,15.9221,0.093999,0.22742,-0.67816,0.35933
3,0.00850347,15.9331,0.086582,0.19736,-0.64223,0.35148
3,0.0196043,15.9483,0.078103,0.17559,-0.60708,0.33877
3,0.0226279,15.9701,0.066912,0.1609,-0.5732,0.31672
3,0.0161002,15.9996,0.056142,0.14403,-0.54153,0.28859
3,0.0168319,16.0171,0.046684,0.13772,-0.51267,0.24182
3,0.00728279,16.036,0.03522,0.13427,-0.48849,0.22303
3,-0.00971013,16.0531,0.02148,0.1336,-0.46619,0.19378
3,-0.0288052,16.0662,0.005296,0.13528,-0.44681,0.15436
3,-0.0427229,16.0757,-0.012774,0.13845,-0.43138,0.10533
3,-0.0482858,16.084,-0.031275,0.14195,-0.42084,0.050982
3,-0.0492764,16.0942,-0.048237,0.1444,-0.41574,-0.0019506
4,0.161021,12.1294,-0.14519,0.12126,0.14338,-0.26804
4,0.137376,12.1709,-0.14189,0.082911,0.11658,-0.2937
4,0.114337,12.2115,-0.13762,0.044203,0.08721,-0.29283
4,0.0922972,12.2504,-0.13238,0.0074181,0.057927,-0.26967
4,0.0728413,12.2842,-0.12601,-0.026165,0.03096,-0.22201
4,0.0565791,12.3087,-0.11826,-0.056602,0.0087598,-0.15069
4,0.0427488,12.3214,-0.10945,-0.085098,-0.0063097,-0.067375
4,0.0310578,12.3213,-0.099947,-0.11309,-0.013047,0.019634
4,0.0223675,12.3079,-0.090134,-0.1416,-0.011084,0.10474
